condition1	condition1
0.1587765402442554	0.1636876785575858
0.13178452840273197	0.12958607885808873
0.13178452840273197	0.13436030281601832
0.13892947271372347	0.1439087507318775
0.14924994782960008	0.1370884307919781
0.1413111208173873	0.13367827082202838
0.17068478076257454	0.1439087507318775
0.15401324403692773	0.1473189107018272
0.13892947271372347	0.16164158257561595
0.1452805343234937	0.14049859076192778
0.14448665162227242	0.1657337745395556
0.16830313265891073	0.13231420683404851
0.169097015360132	0.16300564656359584
0.14289888621982988	0.15141110266576685
0.1722725461650171	0.15482126263571655
0.14448665162227242	0.14459078272586745
0.1619520710491405	0.15618532662369644
0.16433371915280434	0.1657337745395556
0.1516315959332639	0.1486829746898071
0.17386031156745965	0.1534571986477367
0.15401324403692773	0.16846190251551535
0.14369276892105112	0.15754939061167633
0.15560100943937027	0.17119003049147513
0.16353983645158304	0.1855127023652639
0.1627459537503618	0.17732831843738459
0.15560100943937027	0.17460019046142483
0.16433371915280434	0.18142051040132423
0.18179913857967245	0.18619473435925382
0.15718877484181284	0.1657337745395556
0.18179913857967245	0.172554094479455
0.14924994782960008	0.16505174254556568
0.15560100943937027	0.17050799849748519
0.17782972507356604	0.17050799849748519
0.16353983645158304	0.17323612647344494
0.17782972507356604	0.15754939061167633
0.18021137317722988	0.16982596650349524
0.17465419426868095	0.18142051040132423
0.17306642886623838	0.19506115028112306
0.17465419426868095	0.18005644641334434
0.18100525587845115	0.17869238242536448
0.1627459537503618	0.1807384784073343
0.16433371915280434	0.16846190251551535
0.1960890272016554	0.18483067037127393
0.1794174904760086	0.1855127023652639
0.18815020018944265	0.18892286233521358
0.18815020018944265	0.18414863837728399
0.17862360777478734	0.17119003049147513
0.16671536725646818	0.1807384784073343
0.1762419596711235	0.17391815846743489
0.1722725461650171	0.19847131025107276
0.18100525587845115	0.17323612647344494
0.17782972507356604	0.17050799849748519
0.18418078668333626	0.18483067037127393
0.18815020018944265	0.18278457438930412
0.1929134963967703	0.1923330223051633
0.1825930212808937	0.19165099031117333
0.2040278542138682	0.17528222245541478
0.1937073790979916	0.17528222245541478
0.2000584407077618	0.19028692632319347
0.19211961369554906	0.1923330223051633
0.19211961369554906	0.1807384784073343
0.1857685520857788	0.17391815846743489
0.18100525587845115	0.1807384784073343
0.1627459537503618	0.17732831843738459
0.1905318482931065	0.19642521426910295
0.2024400888114256	0.22166039804673074
0.1825930212808937	0.19301505429915322
0.19767679260409796	0.2039275662029923
