condition1	condition1
0.12957005536060823	0.1312240150922089
0.1300571608318887	0.14528373099494557
0.11739241857859617	0.14411208800305086
0.135415321015974	0.11657847769352486
0.13492821554469353	0.1341531225719457
0.12567321159036438	0.1206792281651564
0.12421189517652291	0.12477997863678793
0.12810873894676678	0.14528373099494557
0.12372478970524244	0.13532476556384043
0.14174769214262029	0.147627016978735
0.1466187468554251	0.15055612445847183
0.14808006326926654	0.15992926839362961
0.1607448055225591	0.1564143394179454
0.12908294988932775	0.13883969453952458
0.13151847724573015	0.12477997863678793
0.11593110216475472	0.1312240150922089
0.1432090085564617	0.1552426964260507
0.14223479761390076	0.15231358894631392
0.13395400460213258	0.15875762540173488
0.15441243439591282	0.1640300188652611
0.1436961140277422	0.15934344689768226
0.13931216478621788	0.1734031628004189
0.14613164138414464	0.1657874833531032
0.13249268818829113	0.15172776745036656
0.13882505931493738	0.15231358894631392
0.13590242648725448	0.1657874833531032
0.1378508483723764	0.16520166185715585
0.14418321949902269	0.15875762540173488
0.14613164138414464	0.16344419736931376
0.16171901646512005	0.17691809177610307
0.16366743835024197	0.1734031628004189
0.15636085628103474	0.16227255437741905
0.15636085628103474	0.16168673288147167
0.1597705945799981	0.16871659083284002
0.1631803328789615	0.17867555626394516
0.14905427421182751	0.1581718039057875
0.1656158602353639	0.1722315198085242
0.15392532892463234	0.1657874833531032
0.14808006326926654	0.15055612445847183
0.17584507513225403	0.17691809177610307
0.16707717664920532	0.15582851792199806
0.15246401251079086	0.17691809177610307
0.16707717664920532	0.1640300188652611
0.17487086418969308	0.17750391327205045
0.18071612984505883	0.1628583758733664
0.1875356064429856	0.1810188422477346
0.17828060248865643	0.19273527216668182
0.16999980947688825	0.1734031628004189
0.17828060248865643	0.1745748057923136
0.18363876267274173	0.18336212823152404
0.17438375871841255	0.18336212823152404
0.1841258681440222	0.2038658805896817
0.17292244230457113	0.1944927366545239
0.1602577000512786	0.16227255437741905
0.17535796966097356	0.18336212823152404
0.18022902437377836	0.1780897347679978
0.18558718455786366	0.19859348712615543
0.1865613955004246	0.18804870019910294
0.19484218851219282	0.20152259460589225
0.18607429002914413	0.1780897347679978
0.18363876267274173	0.1944927366545239
0.19143245021322944	0.21030991704510268
0.19435508304091234	0.18453377122341877
0.1865613955004246	0.1868770572072082
0.17438375871841255	0.1868770572072082
0.19727771586859524	0.18160466374368195
0.1953292939834733	0.18336212823152404
0.1875356064429856	0.19976513011805014
0.17292244230457113	0.19273527216668182
0.20604561435164392	0.19976513011805014
0.19240666115579041	0.20152259460589225
0.19581639945475376	0.20093677310994487
0.18363876267274173	0.19390691515857655
0.19776482133987572	0.21499648901268154
0.21481351283469258	0.2038658805896817
0.1982519268111562	0.19390691515857655
0.22114588396133886	0.2114815600369974
0.20555850888036342	0.21089573854105004
0.19386797756963187	0.21851141798836574
0.20166166511011957	0.22495545444378667
0.20312298152396102	0.21030991704510268
0.18948402832810754	0.21441066751673418
0.19240666115579041	0.19917930862210279
0.19922613775371717	0.19800766563020808
0.18948402832810754	0.1944927366545239
0.21822325113365598	0.21616813200457627
0.19386797756963187	0.21206738153294474
0.22065877849005838	0.21382484602078683
0.21773614566237548	0.21030991704510268
0.2308879933869485	0.2337427768829971
0.2308879933869485	0.23784352735462863
0.1548995398671933	0.14586955249089292
0.2713177475032285	0.2817801395506807
0.2795985405149967	0.280608496558786
0.22309430584646078	0.2278845619235235
0.14174769214262029	0.13532476556384043
0.1904582392706685	0.2050375235815764
0.29567302106725263	0.3110712143480488
0.33610277518353265	0.3427055751292063
0.20701982529420487	0.20620916657347113
0.1276216334754863	0.1312240150922089
0.13492821554469353	0.12653744312463003
0.20361008699524152	0.22847038341947087
0.3283090876430449	0.3333324311940485
0.2946988101246917	0.2923249264777332
0.21871035660493646	0.22319798995594461
0.14905427421182751	0.12477997863678793
0.21578772377725355	0.21675395350052362
0.2869051225842039	0.27767938907904915
0.2791114350437162	0.28529506852636494
0.1573350672235957	0.1669591263449979
0.22017167301877788	0.22378381145189197
0.23527194262847287	0.24018681333841807
0.21383930189213163	0.22554127593973403
0.2011745596388391	0.23139949089920767
0.19727771586859524	0.21206738153294474
0.21481351283469258	0.22085470397215518
0.18315165720146126	0.21382484602078683
0.22163298943261933	0.2278845619235235
0.21724904019109498	0.21792559649241833
0.21481351283469258	0.23315695538704972
