condition1	condition1
0.13430633653251595	0.12169376905618029
0.11929072126801106	0.1208486734377346
0.1251301272042074	0.13690549018820283
0.12930113144434766	0.12000357781928889
0.1217933238120952	0.1453564463726598
0.11929072126801106	0.13268001209597435
0.1301353322923757	0.13098982085908295
0.1201249221160391	0.13098982085908295
0.14765355010096473	0.12929962962219155
0.1267985289002635	0.13098982085908295
0.12763272974829154	0.1377505858066485
0.14598514840490864	0.12845453400374585
0.1201249221160391	0.15042702008333397
0.13430633653251595	0.12591924714840877
0.12262752466012325	0.12591924714840877
0.12596432805223545	0.12845453400374585
0.13430633653251595	0.12845453400374585
0.15182455434110498	0.1445113507542141
0.12095912296406716	0.12676434276685447
0.13096953314040374	0.13014472524063725
0.14097994331674035	0.1394407770435399
0.135140537380544	0.1377505858066485
0.14348254586082448	0.1402858726619856
0.1217933238120952	0.13437020333286573
0.13847734077265617	0.13352510771442005
0.13847734077265617	0.1402858726619856
0.1318037339884318	0.13014472524063725
0.13597473822857203	0.15296230693867105
0.14264834501279644	0.13437020333286573
0.13263793483645983	0.1394407770435399
0.13680893907660008	0.1445113507542141
0.1201249221160391	0.1453564463726598
0.1509903534930769	0.15380740255711675
0.16517176790955376	0.1673289324522479
0.14932195179702085	0.15042702008333397
0.14932195179702085	0.15549759379400813
0.14515094755688057	0.1453564463726598
0.14515094755688057	0.1411309682804313
0.14014574246871228	0.1487368288464426
0.1509903534930769	0.14958192446488827
0.15682975942927327	0.15465249817556245
0.1543271568851891	0.16056816750468234
0.16100076366941352	0.14282115951732272
0.15516135773321718	0.15042702008333397
0.14348254586082448	0.15549759379400813
0.16100076366941352	0.1631034543600194
0.13597473822857203	0.13690549018820283
0.1284669305963196	0.1411309682804313
0.1501561526450489	0.1445113507542141
0.14348254586082448	0.13521529895131143
0.17101117384575013	0.14704663760955117
0.15182455434110498	0.1639485499784651
0.1543271568851891	0.15042702008333397
0.14848775094899277	0.15211721132022538
0.1618349645174416	0.15803288064934526
0.15682975942927327	0.15887797626779093
0.15849816112532938	0.14704663760955117
0.14097994331674035	0.15549759379400813
0.16517176790955376	0.15042702008333397
0.15349295603716107	0.1436662551357684
0.15265875518913302	0.15718778503089956
0.16433756706152572	0.15634268941245383
0.17351377638983426	0.18085046234737903
0.17351377638983426	0.1631034543600194
0.16350336621349768	0.169864219307585
0.1468193492529367	0.15803288064934526
0.16517176790955376	0.15465249817556245
0.1543271568851891	0.15042702008333397
0.16016656282138547	0.1487368288464426
0.15682975942927327	0.15634268941245383
0.17601637893391842	0.17239950616292207
0.16433756706152572	0.16648383683380222
0.1843583874141989	0.16648383683380222
0.17017697299772205	0.17493479301825918
0.15849816112532938	0.169864219307585
0.1810215840220867	0.1639485499784651
0.1618349645174416	0.14620154199110547
0.15516135773321718	0.14789173322799687
0.14515094755688057	0.16648383683380222
0.17351377638983426	0.1681740280706936
0.18686098995828304	0.15887797626779093
0.18018738317405864	0.17324460178136777
0.1509903534930769	0.17070931492603067
0.1726795755418062	0.18169555796582473
0.1626691653654696	0.17070931492603067
0.14598514840490864	0.15296230693867105
0.17685057978194646	0.15296230693867105
0.14932195179702085	0.15465249817556245
0.17685057978194646	0.1622583587415737
0.16767437045363792	0.17831517549204196
0.1543271568851891	0.1385956814250942
0.17351377638983426	0.14620154199110547
0.13931154162068424	0.1394407770435399
0.1234617255081513	0.13521529895131143
0.1201249221160391	0.10901733477949485
0.08258588395477688	0.10479185668726636
0.13096953314040374	0.11070752601638624
0.09760149921928177	0.10310166545037497
0.19270039589447938	0.189301418531836
0.24108404508010625	0.22310524326966386
0.2210632247274331	0.19775237471629295
0.2402498442320782	0.2138091914667612
0.19186619504645133	0.17577988863670488
0.1034409051554781	0.0963409005028094
0.10928031109167446	0.11746829096395181
0.09343049497914152	0.08281937060767826
0.1217933238120952	0.12169376905618029
0.14598514840490864	0.14958192446488827
0.15682975942927327	0.15549759379400813
0.16433756706152572	0.15211721132022538
0.1543271568851891	0.15465249817556245
0.16016656282138547	0.16563874121535652
0.17685057978194646	0.1639485499784651
0.1593323619733574	0.1639485499784651
0.16850857130166597	0.14704663760955117
0.1618349645174416	0.1445113507542141
0.169342772149694	0.1690191236891393
0.17101117384575013	0.17408969739981348
0.18018738317405864	0.18254065358427043
0.17685057978194646	0.18085046234737903
0.16016656282138547	0.16648383683380222
0.1726795755418062	0.14958192446488827
0.18268998571814282	0.1681740280706936
0.1576639602773013	0.1639485499784651
0.16850857130166597	0.16056816750468234
0.15849816112532938	0.15972307188623663
0.17685057978194646	0.16648383683380222
0.1876951908063111	0.1690191236891393
0.17935318232603062	0.18338574920271614
0.18852939165433916	0.161413263123128
0.15265875518913302	0.161413263123128
0.17101117384575013	0.1639485499784651
0.186026789110255	0.15127211570177967
0.18352418656617084	0.17831517549204196
0.17101117384575013	0.17662498425515055
0.17518217808589034	0.16563874121535652
0.17017697299772205	0.16056816750468234
0.1576639602773013	0.18169555796582473
0.1618349645174416	0.1681740280706936
0.15516135773321718	0.15465249817556245
0.1743479772378623	0.15803288064934526
0.16850857130166597	0.14958192446488827
0.1593323619733574	0.17408969739981348
0.16016656282138547	0.1681740280706936
0.16350336621349768	0.17408969739981348
0.16767437045363792	0.16056816750468234
0.1543271568851891	0.15972307188623663
0.17518217808589034	0.16056816750468234
0.15849816112532938	0.16648383683380222
0.1743479772378623	0.1622583587415737
0.1618349645174416	0.15380740255711675
0.14348254586082448	0.1487368288464426
0.13764313992462815	0.15211721132022538
0.135140537380544	0.13183491647752865
0.15682975942927327	0.1622583587415737
0.1543271568851891	0.1690191236891393
0.14932195179702085	0.15803288064934526
0.1618349645174416	0.15634268941245383
0.14014574246871228	0.14704663760955117
0.16517176790955376	0.1487368288464426
0.14515094755688057	0.15127211570177967
0.15182455434110498	0.14620154199110547
0.135140537380544	0.15296230693867105
0.135140537380544	0.1453564463726598
0.13430633653251595	0.1445113507542141
0.15265875518913302	0.15634268941245383
0.17184537469377814	0.14958192446488827
0.14181414416476837	0.1402858726619856
0.12763272974829154	0.14282115951732272
0.14765355010096473	0.12929962962219155
0.13430633653251595	0.1402858726619856
0.13847734077265617	0.13606039456975713
0.14848775094899277	0.1445113507542141
0.1284669305963196	0.15127211570177967
0.14097994331674035	0.1377505858066485
0.14348254586082448	0.15042702008333397
0.14932195179702085	0.14282115951732272
0.1543271568851891	0.15296230693867105
0.12429592635617934	0.12845453400374585
0.1217933238120952	0.13690549018820283
0.13263793483645983	0.1385956814250942
0.14431674670885253	0.1402858726619856
0.13764313992462815	0.1385956814250942
0.13764313992462815	0.14282115951732272
0.14181414416476837	0.15634268941245383
0.14431674670885253	0.13521529895131143
0.15516135773321718	0.1377505858066485
0.14097994331674035	0.14197606389887701
0.13597473822857203	0.15127211570177967
0.13347213568448787	0.14958192446488827
0.14598514840490864	0.1377505858066485
0.12596432805223545	0.13690549018820283
0.1284669305963196	0.13437020333286573
0.14181414416476837	0.12845453400374585
0.12596432805223545	0.1385956814250942
0.13597473822857203	0.15211721132022538
0.12763272974829154	0.13183491647752865
0.13597473822857203	0.1394407770435399
0.13597473822857203	0.13014472524063725
0.14014574246871228	0.1445113507542141
