condition1	condition1
0.11960501277413564	0.1391945679816398
0.10864882839787894	0.10989044840655773
0.11595295131538341	0.11407675120299803
0.12143104350351175	0.10570414561011743
0.11686596668007147	0.1151233269021081
0.12417008959757593	0.09628496431812678
0.12417008959757593	0.1266356595923189
0.11230088985663118	0.14233429507897
0.11686596668007147	0.12977538668964914
0.1269091356916401	0.13186853808786927
0.11138787449194312	0.13500826518519948
0.11686596668007147	0.14128771937985993
0.11960501277413564	0.1067507213092275
0.11412692058600729	0.1151233269021081
0.11047485912725506	0.1266356595923189
0.1314742125150804	0.12035620539765846
0.11230088985663118	0.11303017550388796
0.10864882839787894	0.1109370241056678
0.109561843762567	0.1266356595923189
0.11869199740944758	0.12872881099053907
0.13695230470320877	0.11930962969854839
0.1314742125150804	0.14442744647719014
0.11686596668007147	0.11616990260121818
0.125083104962264	0.14442744647719014
0.11138787449194312	0.10361099421189729
0.12599612032695204	0.1339616894860894
0.1269091356916401	0.13605484088430958
0.13695230470320877	0.13291511378697934
0.11412692058600729	0.13291511378697934
0.109561843762567	0.1151233269021081
0.12234405886819981	0.12558908389320883
0.12325707423288787	0.14442744647719014
0.14060436616196098	0.12035620539765846
0.12782215105632816	0.12454250819409875
0.11869199740944758	0.13291511378697934
0.1342132586091446	0.15175347637096068
0.12325707423288787	0.12558908389320883
0.13056119715039233	0.11616990260121818
0.11960501277413564	0.10570414561011743
0.1378653200678968	0.13291511378697934
0.12782215105632816	0.13186853808786927
0.1342132586091446	0.12558908389320883
0.12599612032695204	0.13814799228252972
0.13695230470320877	0.13710141658341965
0.1342132586091446	0.12872881099053907
0.14151738152664906	0.14861374927363044
0.12234405886819981	0.1339616894860894
0.13969135079727293	0.13291511378697934
0.14790848907946544	0.1391945679816398
0.1424303968913371	0.11826305399943832
0.13695230470320877	0.14024114368074986
0.1205180281388237	0.12035620539765846
0.1360392893385207	0.14128771937985993
0.1360392893385207	0.1339616894860894
0.1424303968913371	0.1391945679816398
0.125083104962264	0.12244935679587861
0.1488215044441535	0.14233429507897
0.1342132586091446	0.12977538668964914
0.14334341225602515	0.13186853808786927
0.14425642762071322	0.13814799228252972
0.12143104350351175	0.12349593249498868
0.11595295131538341	0.12872881099053907
0.1342132586091446	0.11616990260121818
0.13695230470320877	0.13291511378697934
0.15429959663228185	0.16431238476028157
0.14060436616196098	0.1465205978754103
0.15886467345572214	0.1391945679816398
0.1469954737147774	0.14024114368074986
0.1342132586091446	0.1496603249727405
0.13056119715039233	0.12872881099053907
0.1552126119969699	0.14861374927363044
0.14516944298540127	0.1266356595923189
0.1387783354325849	0.127682235291429
0.14151738152664906	0.12977538668964914
0.1314742125150804	0.1496603249727405
0.14516944298540127	0.13814799228252972
0.1424303968913371	0.13291511378697934
0.15703864272634602	0.13710141658341965
0.14973451980884156	0.1465205978754103
0.14425642762071322	0.13710141658341965
0.15156055053821768	0.1507069006718506
0.14516944298540127	0.14024114368074986
0.14334341225602515	0.16221923336206143
0.15429959663228185	0.15280005207007075
0.1360392893385207	0.13186853808786927
0.14151738152664906	0.14024114368074986
0.1488215044441535	0.12872881099053907
0.13330024324445652	0.13814799228252972
0.15064753517352963	0.14756717357452037
0.1342132586091446	0.127682235291429
0.11595295131538341	0.11198359980477789
0.08856249037474166	0.08267948022969582
0.11047485912725506	0.10151784281367714
0.1533865812675938	0.16431238476028157
0.15156055053821768	0.1391945679816398
0.10590978230381476	0.1067507213092275
0.109561843762567	0.10151784281367714
0.09038852110411777	0.10047126711456707
0.15977768882041019	0.15593977916740098
0.18899418049042807	0.1779178688487125
0.17255990392604303	0.17373156605227222
0.1798640268435475	0.15384662776918084
0.16342975027916246	0.17896444454782257
0.13512627397383264	0.13500826518519948
0.10590978230381476	0.09000551012346633
0.10134470548037447	0.08791235872524618
0.11412692058600729	0.11303017550388796
0.1314742125150804	0.12244935679587861
0.12964818178570428	0.14338087077808007
0.1269091356916401	0.12558908389320883
0.09586661329224613	0.0910520858225764
0.125083104962264	0.1308219623887592
0.12599612032695204	0.12035620539765846
0.15247356590290573	0.11930962969854839
0.16342975027916246	0.14128771937985993
0.14060436616196098	0.1465205978754103
0.14790848907946544	0.14861374927363044
0.1469954737147774	0.13500826518519948
0.13056119715039233	0.11721647830032825
0.13330024324445652	0.13291511378697934
0.1342132586091446	0.12454250819409875
0.1342132586091446	0.13291511378697934
0.14608245835008934	0.1496603249727405
0.1387783354325849	0.1308219623887592
0.1533865812675938	0.14128771937985993
0.1205180281388237	0.12140278109676854
0.1488215044441535	0.12558908389320883
0.1387783354325849	0.11303017550388796
0.12325707423288787	0.14024114368074986
0.11777898204475952	0.11303017550388796
0.1378653200678968	0.1308219623887592
0.1314742125150804	0.13814799228252972
0.13056119715039233	0.1391945679816398
0.125083104962264	0.12558908389320883
0.1269091356916401	0.12558908389320883
0.12234405886819981	0.14233429507897
0.12964818178570428	0.1308219623887592
0.13056119715039233	0.1151233269021081
0.1342132586091446	0.127682235291429
0.1205180281388237	0.12244935679587861
0.1387783354325849	0.13605484088430958
0.14516944298540127	0.1507069006718506
0.13969135079727293	0.11930962969854839
0.1287351664210162	0.12977538668964914
0.1342132586091446	0.11616990260121818
0.12964818178570428	0.13814799228252972
