condition1	condition1
0.0950009369398095	0.0912695067545992
0.10363738575251946	0.09837219210515166
0.10605559142007825	0.10156840051290028
0.09949189032241867	0.10831595159592511
0.11261929251773782	0.11186729427120135
0.09085544150970873	0.11044675720109086
0.10260101189499427	0.11328783134131185
0.10018280622743549	0.10618514599075939
0.10605559142007825	0.11968024815680907
0.11918299361539737	0.11648403974906045
0.11883753566288899	0.11541863694647758
0.11400112432777142	0.10334407185053839
0.13196493785820812	0.10831595159592511
0.12125574133044777	0.12358672509961292
0.11780116180536379	0.12855860484499965
0.10156463803746907	0.11612890548153283
0.10052826417994387	0.11435323414389473
0.10985562889767063	0.10440947465312127
0.12401940495051496	0.1232315908320853
0.1167647879478386	0.10867108586345274
0.11261929251773782	0.12039051669186432
0.11365566637526302	0.12465212790219579
0.1164193299953302	0.11186729427120135
0.12885581628563253	0.1250072621697234
0.11158291866021262	0.11754944255164332
0.12540123676054854	0.131044544717693
0.12229211518797296	0.11612890548153283
0.12263757314048136	0.11364296560883948
0.11020108685017903	0.11506350267894996
0.09880097441740189	0.11115702573614611
0.12471032085553176	0.12216618802950242
0.12160119928295618	0.12962400764758253
0.12160119928295618	0.12074565095939194
0.10501921756255306	0.11932511388928145
0.12401940495051496	0.1324650817878035
0.13161947990569972	0.12252132229703004
0.12401940495051496	0.1416985727435217
0.11745570385285539	0.12039051669186432
0.12574669471305697	0.12465212790219579
0.13887409690837607	0.11790457681917095
0.13023764809566613	0.12074565095939194
0.13921955486088447	0.1278483363099444
0.14060138667091807	0.14738072102396368
0.13818318100335927	0.13459588739296927
0.1350740594307837	0.12891373911252726
0.11227383456522941	0.14489478115127033
0.14129230257593486	0.13566129019555212
0.13369222762075011	0.13637155873060738
0.1378377230508509	0.13637155873060738
0.12989219014315773	0.1445396468837427
0.1371468071458341	0.15590394344462666
0.14129230257593486	0.13743696153319024
0.1374922650983425	0.13885749860330074
0.13438314352576688	0.13814723006824547
0.14267413438596846	0.1523526007693504
0.14129230257593486	0.136726692998135
0.16823802287158993	0.12962400764758253
0.13680134919332568	0.14667045248890845
0.16927439672911512	0.14809098955901895
0.14232867643346006	0.1402780356734112
0.15994703201138835	0.16620283720292772
0.15891065815386318	0.13921263287082836
0.15096512524617003	0.16371689733023437
0.15165604115118683	0.14311910981363218
0.152692415008712	0.15732448051473713
0.1530378729612204	0.1477358552914913
0.14232867643346006	0.15412827210698854
0.14543779800603565	0.15306286930440569
0.14543779800603565	0.1402780356734112
0.14405596619600206	0.13708182726566262
0.16478344334650596	0.18289414777672602
0.15925611610637158	0.17295038828595258
0.16685619106155633	0.16691310573798296
0.1540742468187456	0.1413434384759941
0.1399104707659013	0.15625907771215428
0.15165604115118683	0.17401579108853543
0.1768744716842999	0.1644271658652896
0.1547651627237624	0.16478230013281725
0.16685619106155633	0.15412827210698854
0.16201977972643875	0.17117471694831443
0.17203806034918231	0.17685686522875643
0.17791084554182507	0.17437092535606308
0.1748017239692495	0.16087582319001337
0.14336505029098526	0.131044544717693
0.1354195173832921	0.1292688733800549
0.16340161153647237	0.14098830420846648
0.1530378729612204	0.16016555465495813
0.16858348082409833	0.16052068892248575
0.16098340586891358	0.15093206369923992
0.19069278978463583	0.18324928204425364
0.1713471444441655	0.1658477029354001
0.1150374981852966	0.11932511388928145
0.20520202378998853	0.20739841223613203
0.1765290137317915	0.16655797147045534
0.154419704771254	0.16336176306270675
0.11227383456522941	0.11222242853872898
0.13092856400068292	0.14240884127857695
0.20831114536256412	0.18928656459222323
0.2338750338481856	0.21521136612173974
0.12021936747292257	0.10973648866603562
0.07254617002676363	0.06427930242249982
0.07012796435920483	0.06179336254980646
0.11192837661272102	0.11577377121400521
0.21660213622276567	0.22586539414756843
