WT-Tfh	WT-Th1
0.706243234613804	0.7139711411342949
0.6942730102983159	0.6059755063408722
0.5386600941969691	0.5759767188982547
0.6703325616673395	0.6719728387146305
0.93367749660808	0.7619692010424828
0.9097370479771034	0.7799684735080532
0.8618561507151508	0.7259706561113418
0.7301836832447804	0.7139711411342949
0.8139752534531979	0.7919679884851002
0.7182134589292922	0.677972596203154
0.9695881695545445	0.7619692010424828
0.8379157020841742	0.7139711411342949
0.7421539075602688	0.629974536294966
0.8379157020841742	0.6719728387146305
0.8259454777686861	0.8939638657899995
0.873826375030639	0.677972596203154
1.0174690668164974	0.7679689585310063
0.873826375030639	0.701971626157248
0.6703325616673395	0.7499696860654359
0.7900348048222214	0.7619692010424828
0.8857965993461271	0.7499696860654359
0.7421539075602688	0.5999757488523486
0.7421539075602688	0.6119752638293957
0.8379157020841742	0.8579653208588587
0.8259454777686861	0.7739687160195298
0.7541241318757569	0.7439699285769125
0.7421539075602688	0.701971626157248
0.8618561507151508	0.8219667759277177
0.8498859263996624	0.8459658058818116
0.9456477209235681	0.7739687160195298
0.8139752534531979	0.7799684735080532
0.6703325616673395	0.6479738087605366
0.9815583938700329	0.8339662909047646
0.993528618185521	0.9179628957440935
0.9456477209235681	0.8279665334162412
0.9097370479771034	0.8099672609506707
0.8618561507151508	0.851965563370335
0.8618561507151508	0.9659609556522814
1.1252010856558912	1.0199587730489927
0.93367749660808	0.9239626532326171
0.9097370479771034	0.8459658058818116
0.9576179452390563	0.8399660483932881
0.9097370479771034	0.8099672609506707
1.053379739762962	1.0499575604916103
0.8379157020841742	0.8699648358359057
0.8618561507151508	0.7739687160195298
0.873826375030639	0.7379701710883889
0.993528618185521	0.7979677459736239
0.8977668236616153	0.8939638657899995
1.0414095154474738	0.9539614406752344
1.1371713099713794	0.8099672609506707
0.9815583938700329	0.8759645933244291
0.9695881695545445	0.9779604706293284
0.9217072722925918	0.7439699285769125
1.0892904127094267	0.8639650783473821
1.0174690668164974	0.899963623278523
0.9097370479771034	0.9239626532326171
1.0892904127094267	1.0319582880260396
1.1850522072333323	0.9359621682096639
0.993528618185521	0.8399660483932881
0.9097370479771034	0.7859682309965768
1.113230861340403	0.8339662909047646
0.9456477209235681	0.8399660483932881
1.173081982917844	0.887964108301476
1.1252010856558912	1.0019595005834223
1.0174690668164974	0.8279665334162412
1.0294392911319854	0.9959597430948988
1.0294392911319854	0.8039675034621473
1.2568735531262614	1.1039553778883215
1.2808140017572378	1.1639529527735564
1.173081982917844	0.9659609556522814
1.2449033288107731	1.1639529527735564
1.113230861340403	0.9779604706293284
1.1252010856558912	1.0079592580719459
1.1970224315488203	1.109955135376845
1.1970224315488203	1.0439578030030867
1.2688437774417498	1.0859561054227511
1.0773201883939383	1.073956590445704
1.113230861340403	1.0799563479342276
1.3885460205966318	1.1519534377965095
1.4962780394360256	1.1819522252391268
1.5441589366979782	1.121954650353892
1.3286948990191907	1.1039553778883215
0.993528618185521	0.8639650783473821
0.9576179452390563	0.9059633807670464
0.8139752534531979	0.8759645933244291
0.873826375030639	0.7139711411342949
0.7900348048222214	0.7259706561113418
1.2329331044952851	0.9959597430948988
1.0773201883939383	0.9539614406752344
0.7780645805067332	0.6419740512720131
1.1491415342868676	0.9179628957440935
1.4364269178585845	1.259949072589932
1.3526353476501671	1.1519534377965095
1.0054988425010092	0.899963623278523
0.5985112157744101	0.5519776889441608
0.9695881695545445	0.8099672609506707
1.2568735531262614	1.1759524677506035
1.3167246747037025	1.1399539228194624
0.646392113036363	0.6959718686687245
0.4189578510420871	0.4859803565704024
0.526689869881481	0.5639772039212078
1.1252010856558912	0.91196313825557
1.2688437774417498	1.1999514977046972
0.9217072722925918	0.9959597430948988
0.7541241318757569	0.6719728387146305
1.06534996407845	0.8639650783473821
1.3286948990191907	1.0859561054227511
1.3047544503882142	1.1279544078424155
0.9695881695545445	0.9299624107211405
0.7900348048222214	0.7679689585310063
0.873826375030639	0.899963623278523
1.0174690668164974	0.8339662909047646
0.8498859263996624	0.8039675034621473
0.9456477209235681	0.8039675034621473
1.0414095154474738	0.7979677459736239
1.0414095154474738	0.8699648358359057
1.0054988425010092	0.8399660483932881
0.993528618185521	0.9659609556522814
0.993528618185521	1.0679568329571807
1.2449033288107731	1.259949072589932
1.3526353476501671	1.1999514977046972
1.1970224315488203	1.0679568329571807
1.2568735531262614	1.0439578030030867
1.101260637024915	1.157953195285033
1.340665123334679	1.0439578030030867
1.3167246747037025	1.0679568329571807
0.993528618185521	0.9719607131408048
1.101260637024915	1.0559573179801336
0.993528618185521	1.0139590155604692
1.292784226072726	1.1279544078424155
1.3167246747037025	1.0379580455145632
1.2089926558643087	1.0619570754686571
1.1252010856558912	1.0619570754686571
1.06534996407845	1.0079592580719459
1.3526353476501671	1.1399539228194624
1.2568735531262614	1.0799563479342276
1.4723375908050493	1.121954650353892
1.1970224315488203	1.0319582880260396
1.06534996407845	0.9839602281178519
0.9815583938700329	0.9059633807670464
1.1252010856558912	0.9479616831867109
1.053379739762962	0.9359621682096639
0.9097370479771034	0.9059633807670464
1.1371713099713794	0.9839602281178519
0.9576179452390563	1.025958530537516
0.9576179452390563	0.9479616831867109
0.93367749660808	0.9599611981637578
0.993528618185521	0.9359621682096639
1.0414095154474738	0.9059633807670464
0.993528618185521	1.0139590155604692
