WT-Tfh	WT-Th1
0.44337854898204737	0.3942272687502326
0.4574540584735409	0.5631818125003324
0.38003875627032635	0.3566818145835438
0.39411426576181985	0.5068636312502991
0.43634079423630057	0.24404545208347736
0.35892549203308594	0.46931817708361023
0.3166989635586053	0.15018181666675529
0.2955856993213649	0.2815909062501662
0.4856050774565281	0.6194999937503655
0.4856050774565281	0.4880909041669547
0.3237367183043521	0.3379090875001994
0.3870765110160731	0.319136360416855
0.23224590660964384	0.2815909062501662
0.3307744730500988	0.3566818145835438
0.38003875627032635	0.3754545416668882
0.3870765110160731	0.3566818145835438
0.39411426576181985	0.5819545395836767
0.38003875627032635	0.3379090875001994
0.37300100152457955	0.1877272708334441
0.4152275299990602	0.45054545000026586
0.4081897752533134	0.45054545000026586
0.4504163037277941	0.4880909041669547
0.4574540584735409	0.4317727229169215
0.43634079423630057	0.4317727229169215
0.2533591708468842	0.319136360416855
0.40115202050756665	0.15018181666675529
0.4785673227107813	0.732136356250432
0.4504163037277941	0.3754545416668882
0.35188773728733913	0.41299999583357705
0.4715295679650345	0.3942272687502326
0.5700581344054895	0.5068636312502991
0.42226528474480707	0.4880909041669547
0.4785673227107813	0.4880909041669547
0.43634079423630057	0.46931817708361023
0.3870765110160731	0.24404545208347736
0.38003875627032635	0.3754545416668882
0.3307744730500988	0.319136360416855
0.4293030394905538	0.26281817916682176
0.4644918132192877	0.5068636312502991
0.4081897752533134	0.6007272666670211
0.5278316059310088	0.319136360416855
0.3096612088128585	0.3754545416668882
0.5137560964395151	0.5444090854169878
0.619322417625717	0.6194999937503655
0.5067183416937684	0.41299999583357705
0.4152275299990602	0.45054545000026586
0.49968058694802164	0.3754545416668882
0.4785673227107813	0.4317727229169215
0.3870765110160731	0.5444090854169878
0.3307744730500988	0.46931817708361023
0.4081897752533134	0.3566818145835438
0.4644918132192877	0.6945909020837432
0.5911713986427298	0.6945909020837432
0.49968058694802164	0.45054545000026586
0.5137560964395151	0.3566818145835438
0.5137560964395151	0.6570454479170544
0.4785673227107813	0.5819545395836767
0.4504163037277941	0.6945909020837432
0.5982091533884766	0.5444090854169878
0.4574540584735409	0.7884545375004652
0.5067183416937684	0.46931817708361023
0.5911713986427298	0.5444090854169878
0.6404356818629573	0.45054545000026586
0.6263601723714637	0.5631818125003324
0.5982091533884766	0.5631818125003324
0.5489448701682491	0.6570454479170544
0.5700581344054895	0.8259999916671541
0.5559826249139959	0.5819545395836767
0.5982091533884766	0.5819545395836767
0.6545111913544508	0.863545445833843
0.619322417625717	0.6945909020837432
0.43634079423630057	0.6194999937503655
0.4785673227107813	0.5819545395836767
0.4152275299990602	0.3942272687502326
0.4644918132192877	0.63827272083371
0.5559826249139959	0.5256363583336435
0.4715295679650345	0.41299999583357705
0.4644918132192877	0.3566818145835438
