WT-Tfh	WT-Th1
0.4844032595391438	0.6369702482558063
0.5043697021366353	0.6464458387257275
0.45141522394328815	0.6032792599183092
0.4340530999454693	0.6053849466894028
0.47398598514045254	0.6243361276292448
0.5182594013348905	0.6432873085690871
0.5443025873316185	0.6001207297616689
0.5199956137346723	0.633811718099166
0.49916106493728973	0.6422344651835403
0.5199956137346723	0.6317060313280725
0.5130507641355447	0.6401287784124468
0.5295447819334727	0.6411816217979935
0.5512474369307461	0.6727669233643971
0.5512474369307461	0.6717140799788504
0.5486431183310732	0.6559214291956486
0.537357737732491	0.7211977190995493
0.5443025873316185	0.6590799593522889
0.5469069059312913	0.6590799593522889
0.5764225167275833	0.7264619360272833
0.5382258439323819	0.6632913328944761
0.5069740207363082	0.6748726101354907
0.5252042509340179	0.6759254535210375
0.5998613841246386	0.7222505624850961
0.6068062337237661	0.7190920323284558
0.5677414547286739	0.7201448757140025
0.5807630477270379	0.7001408513886136
0.5573241803299827	0.7580472375936869
0.5877078973261655	0.7601529243647804
0.5851035787264927	0.6706612365933036
0.5929165345255111	0.6801368270632245
0.5868397911262746	0.6864538873765054
0.5338853129329273	0.7096164418585348
0.5686095609285649	0.7348846831116576
0.6189597205222394	0.7633114545214208
0.6146191895227845	0.7464659603526722
0.6033338089242023	0.7601529243647804
0.6128829771230027	0.767522828063608
0.5868397911262746	0.7454131169671254
0.579894941527147	0.752783020665953
0.6042019151240933	0.8012138164011051
0.609410552323439	0.7833154788468099
0.5989932779247477	0.7401489000393916
0.6163554019225664	0.7211977190995493
0.5972570655249658	0.7285676227983768
0.6476072251186402	0.7938439127022777
0.6458710127188584	0.7864740090034501
0.6588926057172224	0.7548887074370466
0.5712138795282375	0.7464659603526722
0.6163554019225664	0.712774972015175
0.6154872957226755	0.7517301772804063
0.6536839685178768	0.7791041053046227
0.6745185173152592	0.8317462745819619
0.6528158623179859	0.7959495994733713
0.6198278267221302	0.7717342016057951
0.6380580569198399	0.7727870449913419
0.6111467647232208	0.8412218650518831
0.6831995793141687	0.8012138164011051
0.6571563933174406	0.7875268523889969
0.6753866235151503	0.8306934311964151
0.7014298095118785	0.8591202026061785
0.7040341281115512	0.9075509983413307
0.6875401103136235	0.8412218650518831
0.6588926057172224	0.8254292142686813
0.7101108715107879	0.8170064671843069
0.664969349116459	0.8064780333288392
0.6588926057172224	0.8317462745819619
0.7231324645091519	0.7980552862444649
0.7413626947068616	0.8622787327628189
0.7031660219116603	0.8454332385940702
0.7040341281115512	0.8759656967749271
0.7283411017084975	0.8759656967749271
0.7682739869034807	0.8907055041725821
0.7752188365026081	0.8938640343292225
0.7821636861017357	0.9444005168354683
0.7213962521093701	0.8696486364616464
0.7187919335096972	0.8928111909436757
0.7943171729002089	0.9601931676186701
0.7977895976997725	0.9338720829800005
0.8307776332956283	0.9959898427272608
0.7396264823070797	0.9570346374620298
0.7257367831088247	0.8759656967749271
0.7630653497041351	0.9022867814135969
0.7396264823070797	0.8391161782807895
0.7109789777106788	0.8275349010397749
0.6163554019225664	0.738043213268298
0.607674339923657	0.7317261529550172
0.5668733485287829	0.7222505624850961
0.635453738320167	0.7517301772804063
0.6823314731142778	0.8633315761483656
0.6823314731142778	0.8433275518229767
0.6910125351131872	0.8306934311964151
0.5634009237292192	0.6327588747136192
0.7083746591110059	0.8191121539554006
0.8108111906981367	1.034945047992492
0.9566530322798144	1.179184591812402
1.0156842538723982	1.1718146881135745
0.6189597205222394	0.7348846831116576
0.5460387997314003	0.6738197667499439
0.6050700213239842	0.7496244905093126
0.8142836154977005	0.9770386617874187
1.0234972096714166	1.2055056764510717
0.7743507303027173	0.9875670956428866
0.6068062337237661	0.7106692852440816
0.5043697021366353	0.6643441762800228
0.5356215253327091	0.6959294778464266
0.9670703066785057	1.199188616137791
0.9444995454813413	1.1107497717518606
0.7648015621039169	0.9391362999077343
0.622432145321803	0.8212178407264942
0.5260723571339088	0.6811896704487713
0.6866720041137324	0.8622787327628189
0.7187919335096972	0.8601730459917252
0.6476072251186402	0.822270684112041
0.5981251717248568	0.712774972015175
0.5738181981279105	0.723303405870643
0.5755544105276924	0.6990880080030668
0.6337175259203852	0.7485716471237658
0.6441348003190766	0.8127950936421199
0.7049022343114422	0.8675429496905528
0.7300773141082794	0.9043924681846904
0.6979573847123146	0.9086038417268775
0.7569886063048985	0.910709528497971
0.7795593675020629	0.9275550226667196
0.8073387658985729	0.9559817940764829
0.8307776332956283	0.9422948300643746
0.7656696683038079	0.9159737454257051
0.7326816327079523	0.9191322755823454
0.7092427653108968	0.910709528497971
0.7161876149100244	0.8464860819796169
0.7292092079083884	0.8159536237987601
0.7101108715107879	0.8549088290639913
0.7422308009067525	0.8791242269315674
0.7656696683038079	0.8728071666182867
0.7022979157117694	0.8801770703171142
0.7083746591110059	0.8349048047386024
0.621564039121912	0.8201649973409474
0.736154057507516	0.8780713835460207
0.692748747512969	0.8885998174014886
0.6996935971120966	0.8454332385940702
0.7057703405113331	0.8064780333288392
0.6970892785124236	0.8675429496905528
0.69361685371286	0.8349048047386024
0.6710460925156956	0.8549088290639913
0.6519477561180949	0.8306934311964151
0.6858038979138414	0.8443803952085234
0.6423985879192946	0.7780512619190759
0.6033338089242023	0.7727870449913419
0.6406623755195127	0.7812097920757163
0.6267726763212577	0.776998418533529
0.6102786585233299	0.7875268523889969
0.6050700213239842	0.7348846831116576
0.6033338089242023	0.7706813582202483
0.5824992601268199	0.7401489000393916
0.6042019151240933	0.7580472375936869
0.6146191895227845	0.7390960566538448
0.5781587291273651	0.7591000809792336
0.6285088887210395	0.7822626354612631
0.607674339923657	0.7243562492561898
0.5946527469252929	0.72751477941283
0.5885760035260564	0.703299381545254
0.6042019151240933	0.7517301772804063
0.5790268353272561	0.7096164418585348
0.5607966051295463	0.6917181043042393
0.5755544105276924	0.7001408513886136
0.5573241803299827	0.6917181043042393
0.609410552323439	0.7548887074370466
0.579894941527147	0.747518803738219
0.5816311539269289	0.7106692852440816
0.5894441097259473	0.7306733095694704
0.5278085695336907	0.6590799593522889
0.5885760035260564	0.7222505624850961
0.5677414547286739	0.7496244905093126
0.5286766757335817	0.6896124175331457
0.5165231889351085	0.6464458387257275
0.5295447819334727	0.6875067307620522
0.5686095609285649	0.6664498630511163
0.5330172067330363	0.6390759350268999
0.5252042509340179	0.6296003445569789
0.5764225167275833	0.6538157424245549
0.5312809943332545	0.6643441762800228
0.495688640137726	0.6369702482558063
0.48961189673848937	0.6064377900749495
0.5208637199345632	0.6653970196655695
0.5425663749318367	0.6611856461233825
0.5130507641355447	0.6201247540870578
0.5182594013348905	0.6148605371593239
0.5121826579356538	0.6222304408581513
0.5330172067330363	0.6285475011714321
0.5321491005331453	0.6022264165327624
0.4904800029383803	0.5990678863761221
0.4826670471393619	0.5906451392917478
0.46270060454187034	0.584328078978467
0.5217318261344541	0.6159133805448707
0.5199956137346723	0.6569742725811953
0.5087102331360901	0.6211775974726045
0.4965567463376169	0.5653768980386248
0.4583600735424156	0.584328078978467
0.4271082503463418	0.5780110186651862
0.5312809943332545	0.6296003445569789
0.5087102331360901	0.589592295906201
